$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:117.     

JDAY,T(C)
 37819.878,    9.26
 37819.918,    9.26
 37819.961,    9.26
 37820.003,    9.26
 37820.043,    9.25
 37820.085,    9.24
 37820.127,    9.24
 37820.170,    9.26
 37820.210,    9.26
 37820.253,    9.26
 37820.294,    9.25
 37820.336,    9.25
 37820.376,    9.26
 37820.419,    9.26
 37820.460,    9.26
 37820.503,    9.26
 37820.545,    9.26
 37820.585,    9.26
 37820.627,    9.27
 37820.669,    9.27
 37820.710,    9.28
 37820.753,    9.28
 37820.795,    9.28
 37820.836,    9.28
 37820.876,    9.28
 37820.919,    9.28
 37820.958,    9.29
 37821.003,    9.29
 37821.043,    9.30
 37821.084,    9.30
 37821.128,    9.29
 37821.168,    9.29
 37821.210,    9.29
 37821.253,    9.29
 37821.293,    9.29
 37821.336,    9.30
 37821.375,    9.29
 37821.418,    9.29
 37821.460,    9.28
