JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 37920.501,   100.090,   152.624,    21.449,     0.000,     0.000,   536.974,     0.250,    60.124,  1229.310,     1.000,    19.558,   358.682,   506.579,   360.408,   415.013,   100.019,    -6.726,     0.000,
 37920.543,   124.627,   152.627,    21.563,     0.000,     0.000,   548.577,     0.250,    60.127,  1229.310,     1.000,    19.554,   390.230,   517.526,   370.821,   415.647,    93.343,   -10.872,     0.000,
 37920.584,   175.633,   152.629,    21.670,     0.000,     0.000,   448.410,     0.250,    60.129,  1229.310,     1.000,    19.543,   325.341,   423.028,   392.626,   416.249,    89.700,   -15.636,     0.000,
 37920.627,   245.275,   152.632,    21.743,     0.000,     0.000,   314.336,     0.250,    60.132,  1229.310,     1.000,    19.546,   218.229,   296.544,   408.703,   416.670,    88.702,   -18.354,     0.000,
 37920.669,   333.714,   152.634,    21.761,     0.000,     0.000,   207.258,     0.250,    60.134,  1229.310,     1.000,    19.559,   104.827,   195.526,   402.561,   416.794,    91.791,   -15.325,     0.000,
 37920.709,   578.526,   152.636,    21.730,     0.000,     0.000,   104.078,     0.250,    60.136,  1229.310,     1.000,    19.563,    -1.696,    98.187,   393.965,   416.656,    89.002,   -11.810,     0.000,
 37920.751,   594.056,   152.638,    21.655,     0.000,     0.000,    12.594,     0.250,    60.138,  1229.310,     1.000,    19.564,  -100.547,    11.882,   383.378,   416.276,    86.994,    -7.464,     0.000,
 37920.794,   600.000,   152.640,    21.577,     0.000,     0.000,     0.000,     0.250,    60.140,  1229.310,     1.000,    19.571,  -123.784,     0.000,   373.348,   415.800,    84.608,    -3.277,     0.000,
 37920.835,   600.000,   152.641,    21.523,     0.000,     0.000,     0.000,     0.250,    60.141,  1229.310,     1.000,    19.572,  -136.543,     0.000,   367.704,   415.498,    89.809,    -1.059,     0.000,
 37920.879,   474.269,   152.642,    21.460,     0.000,     0.000,     0.000,     0.250,    60.142,  1229.310,     1.000,    19.550,  -163.275,     0.000,   352.650,   415.114,    94.256,     6.554,     0.000,
 37920.919,   382.251,   152.643,    21.424,     0.000,     0.000,     0.000,     0.250,    60.143,  1229.310,     1.000,    19.519,  -163.710,     0.000,   353.366,   414.904,    96.430,     5.741,     0.000,
 37920.960,   297.457,   152.644,    21.398,     0.000,     0.000,     0.000,     0.250,    60.144,  1229.310,     1.000,    19.496,  -171.035,     0.000,   350.840,   414.750,    99.915,     7.210,     0.000,
 37921.002,   199.325,   152.645,    21.374,     0.000,     0.000,     0.000,     0.250,    60.145,  1229.310,     1.000,    19.489,  -222.503,     0.000,   341.665,   414.614,   133.435,    16.119,     0.000,
 37921.043,   122.121,   152.646,    21.352,     0.000,     0.000,     0.000,     0.250,    60.146,  1229.310,     1.000,    19.490,  -255.554,     0.000,   337.738,   414.485,   156.470,    22.337,     0.000,
 37921.085,   135.776,   152.647,    21.336,     0.000,     0.000,     0.000,     0.250,    60.147,  1229.310,     1.000,    19.493,  -178.736,     0.000,   337.587,   414.392,    89.109,    12.822,     0.000,
 37921.126,   166.281,   152.647,    21.323,     0.000,     0.000,     0.000,     0.250,    60.147,  1229.310,     1.000,    19.496,  -200.052,     0.000,   337.467,   414.320,   108.022,    15.178,     0.000,
 37921.168,   146.228,   152.648,    21.308,     0.000,     0.000,     0.000,     0.250,    60.148,  1229.310,     1.000,    19.490,  -218.716,     0.000,   333.789,   414.239,   118.959,    19.307,     0.000,
 37921.209,   134.845,   152.648,    21.294,     0.000,     0.000,     0.000,     0.250,    60.148,  1229.310,     1.000,    19.484,  -204.638,     0.000,   333.361,   414.160,   107.043,    16.795,     0.000,
 37921.252,   137.007,   152.649,    21.281,     0.000,     0.000,     0.000,     0.250,    60.149,  1229.310,     1.000,    19.476,  -187.195,     0.000,   333.210,   414.083,    91.821,    14.501,     0.000,
 37921.293,   136.934,   152.649,    21.268,     0.000,     0.000,     0.000,     0.250,    60.149,  1229.310,     1.000,    19.465,  -188.239,     0.000,   329.174,   414.012,    87.604,    15.797,     0.000,
 37921.334,   124.215,   152.649,    21.256,     0.000,     0.000,    46.929,     0.250,    60.149,  1229.310,     1.000,    19.459,  -158.453,    44.272,   325.920,   413.943,    95.847,    18.855,     0.000,
 37921.375,   113.771,   152.650,    21.249,     0.000,     0.000,   154.295,     0.250,    60.150,  1229.310,     1.000,    19.459,   -41.659,   145.562,   328.517,   413.902,    85.720,    16.116,     0.000,
 37921.418,   109.612,   152.650,    21.250,     0.000,     0.000,   272.743,     0.250,    60.150,  1229.310,     1.000,    19.462,    79.209,   257.305,   339.360,   413.907,    92.040,    11.509,     0.000,
 37921.459,   110.774,   152.650,    21.272,     0.000,     0.000,   367.378,     0.250,    60.150,  1229.310,     1.000,    19.464,   201.962,   346.583,   355.307,   414.021,    83.049,     2.857,     0.000,
 37921.501,   118.083,   152.650,    21.346,     0.000,     0.000,   424.528,     0.250,    60.150,  1229.310,     1.000,    19.474,   302.928,   400.498,   389.661,   414.428,    86.663,   -13.862,     0.000,
 37921.543,   136.918,   152.650,    21.429,     0.000,     0.000,   435.289,     0.250,    60.150,  1229.310,     1.000,    19.485,   285.463,   410.650,   378.733,   414.901,    97.283,    -8.265,     0.000,
 37921.584,   208.649,   152.650,    21.482,     0.000,     0.000,   292.967,     0.250,    60.150,  1229.310,     1.000,    19.492,   183.085,   276.384,   401.084,   415.202,    88.419,    -9.237,     0.000,
 37921.626,   462.580,   152.650,    21.497,     0.000,     0.000,   182.134,     0.250,    60.150,  1229.310,     1.000,    19.494,    85.843,   171.824,   411.046,   415.302,    90.516,    -8.791,     0.000,
 37921.669,   600.000,   152.650,    21.477,     0.000,     0.000,   129.474,     0.250,    60.150,  1229.310,     1.000,    19.485,    27.090,   122.145,   404.714,   415.210,    91.325,    -6.765,     0.000,
 37921.710,   600.000,   152.650,    21.437,     0.000,     0.000,    66.176,     0.250,    60.150,  1229.310,     1.000,    19.470,   -36.024,    62.430,   398.982,   414.997,    88.721,    -6.282,     0.000,
 37921.752,   600.000,   152.650,    21.395,     0.000,     0.000,     7.721,     0.250,    60.150,  1229.310,     1.000,    19.460,  -105.160,     7.284,   386.332,   414.766,    86.583,    -2.572,     0.000,
 37921.795,   600.000,   152.649,    21.341,     0.000,     0.000,     0.000,     0.250,    60.149,  1229.310,     1.000,    19.461,  -135.124,     0.000,   372.532,   414.472,    91.618,     1.566,     0.000,
 37921.835,   600.000,   152.649,    21.312,     0.000,     0.000,     0.000,     0.250,    60.149,  1229.310,     1.000,    19.465,  -138.341,     0.000,   363.453,   414.279,    83.560,     3.956,     0.000,
 37921.880,   600.000,   152.649,    21.290,     0.001,     0.000,     0.000,     0.250,    60.149,  1229.310,     1.000,    19.468,  -145.672,     0.000,   354.624,   414.144,    80.081,     6.071,     0.000,
 37921.919,   341.816,   152.648,    21.274,     0.001,     0.000,     0.000,     0.250,    60.148,  1229.310,     1.000,    19.465,  -173.983,     0.000,   347.502,   414.050,    98.315,     9.120,     0.000,
 37921.959,   205.975,   152.648,    21.259,     0.001,     0.000,     0.000,     0.250,    60.148,  1229.310,     1.000,    19.455,  -195.580,     0.000,   335.903,   413.961,   102.946,    14.576,     0.000,
 37922.002,   164.768,   152.647,    21.244,     0.001,     0.000,     0.000,     0.250,    60.147,  1229.310,     1.000,    19.442,  -193.726,     0.000,   325.503,   413.877,    89.017,    16.335,     0.000,
 37922.044,   150.293,   152.646,    21.230,     0.001,     0.000,     0.000,     0.250,    60.146,  1229.310,     1.000,    19.426,  -207.030,     0.000,   315.698,   413.800,    88.858,    20.070,     0.000,
 37922.085,   146.781,   152.646,    21.217,     0.001,     0.000,     0.000,     0.250,    60.146,  1229.310,     1.000,    19.409,  -188.578,     0.000,   316.798,   413.724,    74.665,    16.987,     0.000,
 37922.125,   140.588,   152.645,    21.204,     0.001,     0.000,     0.000,     0.250,    60.145,  1229.310,     1.000,    19.399,  -191.306,     0.000,   315.060,   413.653,    75.397,    17.316,     0.000,
 37922.167,   128.520,   152.644,    21.191,     0.001,     0.000,     0.000,     0.250,    60.144,  1229.310,     1.000,    19.392,  -197.143,     0.000,   313.007,   413.578,    78.527,    18.045,     0.000,
 37922.210,   116.361,   152.643,    21.177,     0.001,     0.000,     0.000,     0.250,    60.143,  1229.310,     1.000,    19.385,  -204.091,     0.000,   317.964,   413.500,    93.411,    15.143,     0.000,
 37922.251,    98.662,   152.642,    21.161,     0.001,     0.000,     0.000,     0.250,    60.142,  1229.310,     1.000,    19.371,  -273.691,     0.000,   305.804,   413.411,   136.441,    29.643,     0.000,
 37922.292,    88.583,   152.641,    21.144,     0.001,     0.000,     0.000,     0.250,    60.141,  1229.310,     1.000,    19.354,  -253.294,     0.000,   300.661,   413.312,   115.359,    25.285,     0.000,
 37922.334,    79.577,   152.640,    21.125,     0.001,     0.000,    61.716,     0.250,    60.140,  1229.310,     1.000,    19.342,  -253.515,    58.223,   293.745,   413.209,   153.128,    39.146,     0.000,
 37922.376,    77.595,   152.638,    21.111,     0.001,     0.000,   210.164,     0.250,    60.138,  1229.310,     1.000,    19.329,  -124.511,   198.268,   291.682,   413.129,   159.343,    41.989,     0.000,
 37922.418,   107.010,   152.637,    21.109,     0.001,     0.000,   370.161,     0.250,    60.137,  1229.310,     1.000,    19.324,    86.521,   349.209,   287.594,   413.115,   106.936,    30.231,     0.000,
 37922.459,   127.229,   152.636,    21.126,     0.001,     0.000,   504.616,     0.250,    60.136,  1229.310,     1.000,    19.332,   216.808,   476.053,   302.631,   413.202,   124.158,    24.517,     0.000,
 37922.501,   127.834,   152.634,    21.172,     0.000,     0.000,   587.813,     0.250,    60.134,  1229.310,     1.000,    19.341,   317.216,   554.541,   306.345,   413.456,   111.883,    18.331,     0.000,
 37922.542,   130.080,   152.633,    21.229,     0.000,     0.000,   605.375,     0.250,    60.133,  1229.310,     1.000,    19.357,   305.512,   571.108,   314.513,   413.780,   148.955,    17.375,     0.000,
 37922.585,   140.098,   152.631,    21.271,     0.000,     0.000,   533.139,     0.250,    60.131,  1229.310,     1.000,    19.372,   266.614,   502.962,   325.636,   414.017,   137.966,    10.001,     0.000,
 37922.626,   166.832,   152.629,    21.280,     0.000,     0.000,   393.229,     0.250,    60.129,  1229.310,     1.000,    19.384,   118.892,   370.971,   333.408,   414.082,   160.986,    10.420,     0.000,
 37922.668,    89.423,   152.627,    21.238,     0.000,     0.000,   253.722,     0.250,    60.127,  1229.310,     1.000,    19.379,  -148.376,   239.361,   330.322,   413.848,   281.442,    22.769,     0.000,
 37922.709,    90.163,   152.626,    21.187,     0.001,     0.000,   113.117,     0.250,    60.126,  1229.310,     1.000,    19.353,  -166.977,   106.714,   325.687,   413.556,   168.851,    16.971,     0.000,
 37922.751,   101.441,   152.623,    21.147,     0.001,     0.000,     2.895,     0.250,    60.123,  1229.310,     1.000,    19.342,  -343.503,     2.731,   319.013,   413.336,   222.687,    29.225,     0.000,
 37922.792,    99.127,   152.622,    21.117,     0.001,     0.000,     0.000,     0.250,    60.122,  1229.310,     1.000,    19.314,  -281.927,     0.000,   311.268,   413.161,   153.982,    26.053,     0.000,
 37922.834,   127.247,   152.620,    21.095,     0.001,     0.000,     0.000,     0.250,    60.120,  1229.310,     1.000,    19.306,  -306.553,     0.000,   306.109,   413.041,   166.631,    32.990,     0.000,
 37922.876,   123.411,   152.618,    21.073,     0.001,     0.000,     0.000,     0.250,    60.118,  1229.310,     1.000,    19.303,  -276.019,     0.000,   301.753,   412.919,   134.834,    30.020,     0.000,
 37922.918,   137.352,   152.616,    21.054,     0.001,     0.000,     0.000,     0.250,    60.116,  1229.310,     1.000,    19.301,  -285.902,     0.000,   291.203,   412.808,   127.725,    36.573,     0.000,
 37922.960,   156.919,   152.613,    21.035,     0.001,     0.000,     0.000,     0.250,    60.113,  1229.310,     1.000,    19.301,  -247.626,     0.000,   284.823,   412.703,    90.035,    29.710,     0.000,
 37923.002,   189.526,   152.611,    21.017,     0.001,     0.000,     0.000,     0.250,    60.111,  1229.310,     1.000,    19.297,  -264.983,     0.000,   276.097,   412.604,    93.099,    35.377,     0.000,
 37923.042,   192.282,   152.609,    21.000,     0.001,     0.000,     0.000,     0.250,    60.109,  1229.310,     1.000,    19.288,  -262.766,     0.000,   272.471,   412.509,    87.084,    35.644,     0.000,
 37923.084,   177.728,   152.606,    20.982,     0.001,     0.000,     0.000,     0.250,    60.106,  1229.310,     1.000,    19.274,  -274.432,     0.000,   268.546,   412.407,    91.277,    39.294,     0.000,
 37923.125,   160.971,   152.604,    20.964,     0.001,     0.000,     0.000,     0.250,    60.104,  1229.310,     1.000,    19.262,  -279.720,     0.000,   263.076,   412.304,    89.575,    40.917,     0.000,
 37923.167,   140.686,   152.602,    20.945,     0.001,     0.000,     0.000,     0.250,    60.102,  1229.310,     1.000,    19.249,  -310.339,     0.000,   261.878,   412.197,   108.878,    51.143,     0.000,
 37923.210,   130.982,   152.600,    20.925,     0.001,     0.000,     0.000,     0.250,    60.100,  1229.310,     1.000,    19.236,  -280.370,     0.000,   261.503,   412.086,    88.422,    41.365,     0.000,
 37923.252,   143.600,   152.598,    20.906,     0.001,     0.000,     0.000,     0.250,    60.098,  1229.310,     1.000,    19.227,  -301.444,     0.000,   249.089,   411.982,    91.261,    47.291,     0.000,
 37923.293,   141.153,   152.596,    20.887,     0.001,     0.000,     0.000,     0.250,    60.096,  1229.310,     1.000,    19.217,  -327.127,     0.000,   254.989,   411.874,   113.217,    57.026,     0.000,
 37923.334,   143.534,   152.594,    20.870,     0.001,     0.000,    58.296,     0.250,    60.094,  1229.310,     1.000,    19.208,  -229.092,    54.997,   259.687,   411.775,    89.386,    42.615,     0.000,
 37923.376,   171.103,   152.592,    20.860,     0.001,     0.000,   211.062,     0.250,    60.092,  1229.310,     1.000,    19.207,   -73.058,   199.116,   263.053,   411.719,    85.216,    38.292,     0.000,
 37923.417,   200.945,   152.590,    20.861,     0.001,     0.000,   367.627,     0.250,    60.090,  1229.310,     1.000,    19.207,   107.612,   346.818,   279.876,   411.722,    79.323,    28.038,     0.000,
 37923.459,   187.845,   152.588,    20.885,     0.001,     0.000,   502.258,     0.250,    60.088,  1229.310,     1.000,    19.210,   247.293,   473.829,   291.372,   411.848,    82.852,    23.208,     0.000,
 37923.502,   188.924,   152.587,    20.950,     0.000,     0.000,   585.782,     0.250,    60.087,  1229.310,     1.000,    19.213,   331.951,   552.624,   298.915,   412.200,    88.158,    19.230,     0.000,
 37923.543,   248.145,   152.585,    21.026,     0.000,     0.000,   601.142,     0.250,    60.085,  1229.310,     1.000,    19.216,   338.643,   567.115,   301.540,   412.620,    98.615,    18.778,     0.000,
 37923.588,   384.068,   152.583,    21.090,     0.000,     0.000,   527.105,     0.250,    60.083,  1229.310,     1.000,    19.223,   281.709,   497.269,   314.202,   412.979,   103.215,    13.567,     0.000,
 37923.629,   379.533,   152.582,    21.114,     0.000,     0.000,   380.974,     0.250,    60.082,  1229.310,     1.000,    19.232,   168.830,   359.409,   329.900,   413.141,    98.825,     8.514,     0.000,
 37923.670,   519.055,   152.580,    21.090,     0.000,     0.000,   245.312,     0.250,    60.080,  1229.310,     1.000,    19.240,    32.618,   231.427,   335.063,   413.032,   113.996,     6.844,     0.000,
 37923.709,   433.651,   152.579,    21.054,     0.000,     0.000,   120.177,     0.250,    60.079,  1229.310,     1.000,    19.242,   -81.797,   113.375,   328.535,   412.840,   101.971,     8.896,     0.000,
 37923.756,   600.000,   152.577,    20.994,     0.000,     0.000,     2.020,     0.250,    60.077,  1229.310,     1.000,    19.240,  -210.679,     1.905,   315.357,   412.509,   100.710,    14.723,     0.000,
 37923.795,   600.000,   152.576,    20.956,     0.001,     0.000,     0.000,     0.250,    60.076,  1229.310,     1.000,    19.235,  -224.338,     0.000,   309.334,   412.286,   103.234,    18.151,     0.000,
 37923.837,   465.526,   152.575,    20.926,     0.001,     0.000,     0.000,     0.250,    60.075,  1229.310,     1.000,    19.231,  -216.774,     0.000,   307.761,   412.109,    94.410,    18.016,     0.000,
 37923.877,   296.503,   152.573,    20.904,     0.001,     0.000,     0.000,     0.250,    60.073,  1229.310,     1.000,    19.225,  -266.685,     0.000,   298.571,   411.976,   123.634,    29.646,     0.000,
 37923.917,   165.935,   152.572,    20.880,     0.001,     0.000,     0.000,     0.250,    60.072,  1229.310,     1.000,    19.209,  -326.776,     0.000,   290.333,   411.836,   160.004,    45.269,     0.000,
 37923.959,   119.629,   152.571,    20.858,     0.001,     0.000,     0.000,     0.250,    60.071,  1229.310,     1.000,    19.193,  -295.809,     0.000,   286.645,   411.711,   130.703,    40.040,     0.000,
 37924.001,   122.999,   152.570,    20.839,     0.001,     0.000,     0.000,     0.250,    60.070,  1229.310,     1.000,    19.182,  -308.662,     0.000,   282.046,   411.603,   134.910,    44.195,     0.000,
 37924.043,   135.828,   152.569,    20.821,     0.001,     0.000,     0.000,     0.250,    60.069,  1229.310,     1.000,    19.172,  -261.698,     0.000,   281.672,   411.503,    99.323,    32.544,     0.000,
 37924.084,   161.367,   152.568,    20.805,     0.001,     0.000,     0.000,     0.250,    60.068,  1229.310,     1.000,    19.166,  -253.056,     0.000,   280.924,   411.415,    91.844,    30.720,     0.000,
 37924.126,   150.104,   152.567,    20.787,     0.001,     0.000,     0.000,     0.250,    60.067,  1229.310,     1.000,    19.154,  -330.683,     0.000,   272.271,   411.313,   139.223,    52.418,     0.000,
 37924.167,   125.519,   152.566,    20.766,     0.001,     0.000,     0.000,     0.250,    60.066,  1229.310,     1.000,    19.136,  -336.141,     0.000,   273.842,   411.196,   144.477,    54.310,     0.000,
 37924.209,   119.600,   152.565,    20.745,     0.001,     0.000,     0.000,     0.250,    60.065,  1229.310,     1.000,    19.120,  -327.796,     0.000,   276.873,   411.079,   142.447,    51.142,     0.000,
 37924.251,   123.350,   152.564,    20.725,     0.001,     0.000,     0.000,     0.250,    60.064,  1229.310,     1.000,    19.101,  -317.095,     0.000,   273.487,   410.965,   130.613,    49.003,     0.000,
 37924.293,   125.540,   152.563,    20.704,     0.001,     0.000,     0.000,     0.250,    60.063,  1229.310,     1.000,    19.084,  -340.032,     0.000,   270.060,   410.850,   143.145,    56.097,     0.000,
 37924.334,   131.654,   152.563,    20.686,     0.001,     0.000,    55.366,     0.250,    60.063,  1229.310,     1.000,    19.070,  -243.111,    52.232,   272.476,   410.745,   114.022,    43.053,     0.000,
 37924.376,   153.539,   152.562,    20.675,     0.001,     0.000,   198.266,     0.250,    60.062,  1229.310,     1.000,    19.065,   -65.044,   187.044,   280.992,   410.687,    92.214,    30.179,     0.000,
 37924.418,   167.292,   152.561,    20.677,     0.001,     0.000,   354.179,     0.250,    60.061,  1229.310,     1.000,    19.071,   109.001,   334.131,   300.587,   410.692,    94.735,    20.291,     0.000,
 37924.459,   156.013,   152.561,    20.701,     0.001,     0.000,   479.060,     0.250,    60.061,  1229.310,     1.000,    19.083,   244.079,   451.943,   315.391,   410.816,   100.797,    11.641,     0.000,
 37924.502,   157.874,   152.560,    20.766,     0.000,     0.000,   558.076,     0.250,    60.060,  1229.310,     1.000,    19.100,   321.086,   526.487,   323.381,   411.176,   109.977,     7.629,     0.000,
 37924.543,   220.390,   152.560,    20.853,     0.000,     0.000,   573.584,     0.250,    60.060,  1229.310,     1.000,    19.115,   356.415,   541.117,   326.075,   411.649,    93.990,     5.138,     0.000,
 37924.586,   308.558,   152.559,    20.946,     0.000,     0.000,   506.246,     0.250,    60.059,  1229.310,     1.000,    19.133,   312.113,   477.591,   338.914,   412.163,    91.762,     0.466,     0.000,
 37924.628,   294.415,   152.559,    20.998,     0.000,     0.000,   387.001,     0.250,    60.059,  1229.310,     1.000,    19.146,   209.274,   365.095,   347.731,   412.479,    93.112,    -2.039,     0.000,
 37924.670,   310.320,   152.559,    21.001,     0.000,     0.000,   248.180,     0.250,    60.059,  1229.310,     1.000,    19.152,    81.548,   234.132,   348.935,   412.515,    91.202,    -2.198,     0.000,
 37924.710,   400.895,   152.558,    20.941,     0.000,     0.000,   105.321,     0.250,    60.058,  1229.310,     1.000,    19.150,   -78.453,    99.360,   334.428,   412.200,    95.402,     4.640,     0.000,
 37924.752,   600.000,   152.558,    20.865,     0.000,     0.000,     7.699,     0.250,    60.058,  1229.310,     1.000,    19.138,  -178.655,     7.263,   328.547,   411.819,    95.268,     7.378,     0.000,
 37924.793,   600.000,   152.558,    20.803,     0.000,     0.000,     0.000,     0.250,    60.058,  1229.310,     1.000,    19.128,  -194.373,     0.000,   324.183,   411.442,    97.289,     9.825,     0.000,
 37924.835,   600.000,   152.557,    20.763,     0.001,     0.000,     0.000,     0.250,    60.057,  1229.310,     1.000,    19.121,  -213.367,     0.000,   318.082,   411.213,   105.593,    14.643,     0.000,
 37924.876,   333.490,   152.557,    20.733,     0.001,     0.000,     0.000,     0.250,    60.057,  1229.310,     1.000,    19.110,  -243.124,     0.000,   307.634,   411.026,   116.394,    23.338,     0.000,
 37924.918,   213.140,   152.557,    20.707,     0.001,     0.000,     0.000,     0.250,    60.057,  1229.310,     1.000,    19.097,  -254.797,     0.000,   302.462,   410.870,   118.986,    27.403,     0.000,
 37924.958,   162.367,   152.557,    20.688,     0.001,     0.000,     0.000,     0.250,    60.057,  1229.310,     1.000,    19.083,  -264.659,     0.000,   297.245,   410.759,   119.996,    31.149,     0.000,
 37925.002,   142.071,   152.557,    20.670,     0.001,     0.000,     0.000,     0.250,    60.057,  1229.310,     1.000,    19.065,  -260.310,     0.000,   292.307,   410.656,   109.814,    32.145,     0.000,
 37925.043,   130.656,   152.557,    20.652,     0.001,     0.000,     0.000,     0.250,    60.057,  1229.310,     1.000,    19.048,  -302.707,     0.000,   292.590,   410.557,   142.930,    41.811,     0.000,
 37925.084,   114.290,   152.557,    20.632,     0.001,     0.000,     0.000,     0.250,    60.057,  1229.310,     1.000,    19.029,  -315.646,     0.000,   292.641,   410.448,   152.940,    44.899,     0.000,
 37925.125,   118.825,   152.557,    20.615,     0.001,     0.000,     0.000,     0.250,    60.057,  1229.310,     1.000,    19.016,  -268.210,     0.000,   290.009,   410.348,   112.622,    35.248,     0.000,
 37925.168,   134.529,   152.558,    20.598,     0.001,     0.000,     0.000,     0.250,    60.058,  1229.310,     1.000,    19.006,  -250.041,     0.000,   293.025,   410.257,   102.832,    29.977,     0.000,
 37925.210,   155.756,   152.558,    20.583,     0.001,     0.000,     0.000,     0.250,    60.058,  1229.310,     1.000,    18.997,  -241.528,     0.000,   290.282,   410.173,    93.075,    28.562,     0.000,
 37925.252,   168.150,   152.558,    20.568,     0.001,     0.000,     0.000,     0.250,    60.058,  1229.310,     1.000,    18.991,  -263.677,     0.000,   287.084,   410.087,   106.946,    33.729,     0.000,
 37925.292,   164.989,   152.558,    20.552,     0.001,     0.000,     0.000,     0.250,    60.058,  1229.310,     1.000,    18.986,  -254.533,     0.000,   290.668,   410.002,   103.614,    31.585,     0.000,
 37925.335,   175.925,   152.559,    20.538,     0.001,     0.000,    46.717,     0.250,    60.059,  1229.310,     1.000,    18.981,  -189.376,    44.073,   293.853,   409.921,    91.072,    26.308,     0.000,
 37925.377,   196.219,   152.559,    20.530,     0.001,     0.000,   171.387,     0.250,    60.059,  1229.310,     1.000,    18.977,   -47.563,   161.686,   309.916,   409.876,    91.180,    18.109,     0.000,
 37925.418,   182.379,   152.559,    20.531,     0.001,     0.000,   300.376,     0.250,    60.059,  1229.310,     1.000,    18.974,    76.366,   283.373,   319.079,   409.879,   101.340,    14.868,     0.000,
 37925.459,   161.429,   152.560,    20.545,     0.001,     0.000,   406.331,     0.250,    60.060,  1229.310,     1.000,    18.976,   180.498,   383.331,   323.558,   409.953,   103.704,    12.732,     0.000,
 37925.502,   138.106,   152.560,    20.573,     0.000,     0.000,   468.832,     0.250,    60.060,  1229.310,     1.000,    18.983,   208.950,   442.294,   339.300,   410.109,   155.949,     6.586,     0.000,
 37925.543,   121.069,   152.560,    20.601,     0.000,     0.000,   478.268,     0.250,    60.060,  1229.310,     1.000,    18.988,   214.742,   451.197,   330.107,   410.264,   142.678,    13.619,     0.000,
 37925.585,   120.669,   152.561,    20.636,     0.000,     0.000,   502.124,     0.250,    60.061,  1229.310,     1.000,    18.994,   257.726,   473.702,   330.540,   410.459,   130.751,     5.307,     0.000,
 37925.625,   137.372,   152.562,    20.665,     0.000,     0.000,   365.602,     0.250,    60.062,  1229.310,     1.000,    18.999,   151.556,   344.908,   330.758,   410.627,   104.730,     8.752,     0.000,
 37925.667,   179.836,   152.562,    20.659,     0.000,     0.000,   233.196,     0.250,    60.062,  1229.310,     1.000,    19.003,    20.441,   219.997,   327.589,   410.598,   105.110,    11.437,     0.000,
 37925.710,   253.727,   152.563,    20.633,     0.000,     0.000,    96.965,     0.250,    60.063,  1229.310,     1.000,    19.004,   -83.557,    91.476,   326.800,   410.459,    81.569,     9.806,     0.000,
 37925.752,   329.877,   152.563,    20.601,     0.000,     0.000,     1.528,     0.250,    60.063,  1229.310,     1.000,    18.999,  -189.195,     1.442,   318.093,   410.286,    84.014,    14.429,     0.000,
 37925.795,   284.814,   152.564,    20.571,     0.001,     0.000,     0.000,     0.250,    60.064,  1229.310,     1.000,    18.985,  -211.022,     0.000,   303.804,   410.114,    83.285,    21.427,     0.000,
 37925.834,   243.538,   152.565,    20.551,     0.001,     0.000,     0.000,     0.250,    60.065,  1229.310,     1.000,    18.971,  -222.529,     0.000,   300.679,   409.999,    88.655,    24.555,     0.000,
 37925.877,   200.180,   152.566,    20.534,     0.001,     0.000,     0.000,     0.250,    60.066,  1229.310,     1.000,    18.955,  -241.933,     0.000,   288.422,   409.899,    89.612,    30.845,     0.000,
 37925.918,   182.180,   152.566,    20.519,     0.001,     0.000,     0.000,     0.250,    60.066,  1229.310,     1.000,    18.941,  -242.826,     0.000,   289.418,   409.817,    90.965,    31.462,     0.000,
 37925.960,   166.486,   152.567,    20.504,     0.001,     0.000,     0.000,     0.250,    60.067,  1229.310,     1.000,    18.929,  -258.901,     0.000,   281.945,   409.730,    94.906,    36.210,     0.000,
 37926.002,   165.422,   152.568,    20.488,     0.001,     0.000,     0.000,     0.250,    60.068,  1229.310,     1.000,    18.920,  -234.470,     0.000,   285.965,   409.644,    80.683,    30.108,     0.000,
 37926.042,   171.571,   152.569,    20.475,     0.001,     0.000,     0.000,     0.250,    60.069,  1229.310,     1.000,    18.917,  -254.097,     0.000,   275.791,   409.567,    84.560,    35.761,     0.000,
 37926.084,   171.436,   152.570,    20.459,     0.001,     0.000,     0.000,     0.250,    60.070,  1229.310,     1.000,    18.916,  -267.839,     0.000,   269.277,   409.481,    88.035,    39.599,     0.000,
 37926.126,   157.490,   152.571,    20.443,     0.001,     0.000,     0.000,     0.250,    60.071,  1229.310,     1.000,    18.911,  -279.799,     0.000,   271.780,   409.389,    98.249,    43.941,     0.000,
 37926.168,   141.973,   152.572,    20.426,     0.001,     0.000,     0.000,     0.250,    60.072,  1229.310,     1.000,    18.901,  -284.295,     0.000,   274.826,   409.295,   103.954,    45.871,     0.000,
 37926.209,   145.778,   152.573,    20.410,     0.001,     0.000,     0.000,     0.250,    60.073,  1229.310,     1.000,    18.887,  -259.036,     0.000,   274.918,   409.206,    87.208,    37.540,     0.000,
 37926.252,   145.617,   152.574,    20.394,     0.001,     0.000,     0.000,     0.250,    60.074,  1229.310,     1.000,    18.871,  -285.244,     0.000,   255.879,   409.115,    86.855,    45.152,     0.000,
