JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 37954.292,   200.203,   151.126,    13.684,     0.000,     0.000,     0.000,     0.250,    58.626,  1162.250,     1.000,    13.367,  -138.150,     0.000,   289.074,   372.970,    33.907,    20.347,     0.000,
 37954.335,   184.815,   151.130,    13.677,     0.000,     0.000,     1.902,     0.250,    58.630,  1162.250,     1.000,    13.356,  -148.829,     1.794,   286.305,   372.937,    39.540,    24.452,     0.000,
 37954.376,   161.514,   151.133,    13.672,     0.000,     0.000,    50.028,     0.250,    58.633,  1162.250,     1.000,    13.348,   -98.896,    47.197,   289.029,   372.909,    38.798,    23.414,     0.000,
 37954.418,   151.643,   151.137,    13.669,     0.000,     0.000,   111.894,     0.250,    58.637,  1162.250,     1.000,    13.344,   -31.895,   105.560,   292.921,   372.895,    36.364,    21.117,     0.000,
 37954.459,   137.086,   151.141,    13.669,     0.000,     0.000,   163.331,     0.250,    58.641,  1162.250,     1.000,    13.343,     6.573,   154.085,   293.586,   372.894,    43.480,    24.725,     0.000,
 37954.501,   121.192,   151.145,    13.671,     0.000,     0.000,   195.547,     0.250,    58.645,  1162.250,     1.000,    13.344,    44.361,   184.478,   297.460,   372.904,    42.224,    22.449,     0.000,
 37954.542,   123.866,   151.149,    13.677,     0.000,     0.000,   201.974,     0.250,    58.649,  1162.250,     1.000,    13.346,    77.186,   190.542,   303.394,   372.934,    29.864,    13.951,     0.000,
 37954.584,   123.580,   151.153,    13.688,     0.000,     0.000,   254.925,     0.250,    58.653,  1162.250,     1.000,    13.350,    97.622,   240.495,   293.047,   372.987,    43.899,    19.034,     0.000,
 37954.625,   112.774,   151.157,    13.693,     0.000,     0.000,   164.217,     0.250,    58.657,  1162.250,     1.000,    13.353,    37.020,   154.922,   300.168,   373.018,    31.686,    13.366,     0.000,
 37954.668,   136.102,   151.161,    13.690,     0.000,     0.000,    92.038,     0.250,    58.661,  1162.250,     1.000,    13.355,   -26.795,    86.828,   302.356,   373.002,    30.260,    12.717,     0.000,
 37954.709,   158.754,   151.165,    13.682,     0.000,     0.000,    29.681,     0.250,    58.665,  1162.250,     1.000,    13.355,   -98.544,    28.001,   296.094,   372.963,    33.401,    16.275,     0.000,
 37954.750,   166.887,   151.168,    13.676,     0.000,     0.000,     0.000,     0.250,    58.668,  1162.250,     1.000,    13.354,  -126.428,     0.000,   298.640,   372.928,    35.655,    16.485,     0.000,
 37954.793,   148.062,   151.172,    13.669,     0.000,     0.000,     0.000,     0.250,    58.672,  1162.250,     1.000,    13.351,  -147.385,     0.000,   294.359,   372.892,    45.963,    22.889,     0.000,
 37954.835,   134.475,   151.176,    13.662,     0.000,     0.000,     0.000,     0.250,    58.676,  1162.250,     1.000,    13.346,  -142.551,     0.000,   293.220,   372.857,    41.465,    21.449,     0.000,
 37954.877,   139.110,   151.180,    13.656,     0.000,     0.000,     0.000,     0.250,    58.680,  1162.250,     1.000,    13.340,  -133.414,     0.000,   296.639,   372.825,    38.292,    18.937,     0.000,
 37954.917,   141.197,   151.184,    13.650,     0.000,     0.000,     0.000,     0.250,    58.684,  1162.250,     1.000,    13.333,  -132.528,     0.000,   297.497,   372.794,    38.596,    18.635,     0.000,
 37954.959,   142.024,   151.188,    13.644,     0.000,     0.000,     0.000,     0.250,    58.688,  1162.250,     1.000,    13.326,  -137.663,     0.000,   295.123,   372.762,    39.758,    20.265,     0.000,
 37955.002,   142.544,   151.192,    13.637,     0.000,     0.000,     0.000,     0.250,    58.692,  1162.250,     1.000,    13.318,  -138.162,     0.000,   294.747,   372.729,    39.400,    20.779,     0.000,
 37955.043,   142.768,   151.195,    13.631,     0.000,     0.000,     0.000,     0.250,    58.695,  1162.250,     1.000,    13.309,  -147.266,     0.000,   291.583,   372.695,    42.352,    23.801,     0.000,
 37955.084,    71.208,   151.198,    13.622,     0.000,     0.000,     0.000,     0.250,    58.698,  1162.250,     1.000,    13.295,  -263.996,     0.000,   288.587,   372.647,   113.550,    66.386,     0.000,
 37955.126,    77.453,   151.203,    13.612,     0.000,     0.000,     0.000,     0.250,    58.703,  1162.250,     1.000,    13.276,  -156.958,     0.000,   288.930,   372.598,    46.030,    27.260,     0.000,
 37955.168,   113.640,   151.207,    13.605,     0.000,     0.000,     0.000,     0.250,    58.707,  1162.250,     1.000,    13.263,  -148.897,     0.000,   286.198,   372.561,    38.599,    23.935,     0.000,
 37955.209,   136.359,   151.210,    13.598,     0.000,     0.000,     0.000,     0.250,    58.710,  1162.250,     1.000,    13.255,  -161.057,     0.000,   289.454,   372.524,    48.641,    29.347,     0.000,
 37955.251,   118.926,   151.214,    13.589,     0.000,     0.000,     0.000,     0.250,    58.714,  1162.250,     1.000,    13.251,  -190.216,     0.000,   286.637,   372.479,    64.315,    40.059,     0.000,
 37955.292,   101.535,   151.217,    13.580,     0.000,     0.000,     0.000,     0.250,    58.717,  1162.250,     1.000,    13.247,  -187.668,     0.000,   287.053,   372.433,    62.690,    39.598,     0.000,
 37955.333,   110.515,   151.221,    13.572,     0.000,     0.000,     0.486,     0.250,    58.721,  1162.250,     1.000,    13.244,  -158.150,     0.459,   287.322,   372.391,    45.071,    28.469,     0.000,
 37955.375,   133.780,   151.224,    13.566,     0.000,     0.000,    40.814,     0.250,    58.724,  1162.250,     1.000,    13.243,   -96.089,    38.504,   293.558,   372.359,    34.949,    20.843,     0.000,
 37955.418,   165.359,   151.228,    13.563,     0.000,     0.000,    91.711,     0.250,    58.728,  1162.250,     1.000,    13.244,   -51.268,    86.519,   291.810,   372.341,    35.568,    21.688,     0.000,
 37955.460,   173.083,   151.231,    13.561,     0.000,     0.000,   133.400,     0.250,    58.731,  1162.250,     1.000,    13.248,   -12.627,   125.849,   295.274,   372.333,    38.851,    22.565,     0.000,
 37955.502,   171.878,   151.235,    13.562,     0.000,     0.000,   158.532,     0.250,    58.735,  1162.250,     1.000,    13.252,    25.452,   149.558,   299.301,   372.335,    33.043,    18.030,     0.000,
 37955.542,   168.588,   151.238,    13.564,     0.000,     0.000,   162.651,     0.250,    58.738,  1162.250,     1.000,    13.256,    30.269,   153.444,   302.519,   372.344,    35.184,    18.166,     0.000,
 37955.585,   158.223,   151.241,    13.567,     0.000,     0.000,   182.600,     0.250,    58.741,  1162.250,     1.000,    13.260,    54.604,   172.264,   300.492,   372.359,    31.021,    14.771,     0.000,
 37955.626,   140.361,   151.244,    13.574,     0.000,     0.000,   252.513,     0.250,    58.744,  1162.250,     1.000,    13.264,    81.970,   238.220,   280.705,   372.396,    45.330,    19.228,     0.000,
 37955.667,   121.963,   151.248,    13.578,     0.000,     0.000,   159.418,     0.250,    58.748,  1162.250,     1.000,    13.266,    33.971,   150.395,   287.241,   372.421,    23.831,     7.412,     0.000,
 37955.710,   143.158,   151.251,    13.572,     0.000,     0.000,    49.892,     0.250,    58.751,  1162.250,     1.000,    13.264,  -107.154,    47.068,   269.547,   372.390,    33.827,    17.552,     0.000,
 37955.750,   161.127,   151.254,    13.562,     0.000,     0.000,     0.000,     0.250,    58.754,  1162.250,     1.000,    13.260,  -160.797,     0.000,   266.309,   372.340,    35.270,    19.496,     0.000,
 37955.794,   177.696,   151.257,    13.555,     0.000,     0.000,     0.000,     0.250,    58.757,  1162.250,     1.000,    13.255,  -150.487,     0.000,   270.658,   372.300,    31.964,    16.880,     0.000,
 37955.834,   150.058,   151.259,    13.548,     0.000,     0.000,     0.000,     0.250,    58.759,  1162.250,     1.000,    13.250,  -181.963,     0.000,   272.090,   372.263,    53.544,    28.246,     0.000,
 37955.876,   116.513,   151.263,    13.539,     0.000,     0.000,     0.000,     0.250,    58.763,  1162.250,     1.000,    13.241,  -156.248,     0.000,   269.358,   372.219,    34.593,    18.794,     0.000,
 37955.917,   127.419,   151.265,    13.531,     0.000,     0.000,     0.000,     0.250,    58.765,  1162.250,     1.000,    13.232,  -197.825,     0.000,   263.392,   372.179,    55.803,    33.235,     0.000,
 37955.959,   118.050,   151.268,    13.523,     0.000,     0.000,     0.000,     0.250,    58.768,  1162.250,     1.000,    13.222,  -163.275,     0.000,   269.822,   372.133,    39.349,    21.615,     0.000,
 37956.002,   137.230,   151.271,    13.515,     0.000,     0.000,     0.000,     0.250,    58.771,  1162.250,     1.000,    13.214,  -153.015,     0.000,   269.120,   372.094,    32.170,    17.871,     0.000,
 37956.043,   113.878,   151.273,    13.507,     0.000,     0.000,     0.000,     0.250,    58.773,  1162.250,     1.000,    13.206,  -199.838,     0.000,   272.399,   372.053,    66.455,    33.731,     0.000,
 37956.084,    55.084,   151.275,    13.497,     0.000,     0.000,     0.000,     0.250,    58.775,  1162.250,     1.000,    13.192,  -245.395,     0.000,   272.921,   371.997,    97.357,    48.962,     0.000,
 37956.125,    49.626,   151.278,    13.486,     0.000,     0.000,     0.000,     0.250,    58.778,  1162.250,     1.000,    13.171,  -200.878,     0.000,   278.328,   371.944,    74.386,    32.877,     0.000,
 37956.167,    62.957,   151.282,    13.477,     0.000,     0.000,     0.000,     0.250,    58.782,  1162.250,     1.000,    13.148,  -192.733,     0.000,   270.171,   371.894,    60.949,    30.061,     0.000,
 37956.208,    75.366,   151.284,    13.467,     0.000,     0.000,     0.000,     0.250,    58.784,  1162.250,     1.000,    13.130,  -200.470,     0.000,   272.487,   371.842,    68.371,    32.744,     0.000,
 37956.251,    88.376,   151.288,    13.457,     0.000,     0.000,     0.000,     0.250,    58.788,  1162.250,     1.000,    13.117,  -133.497,     0.000,   285.870,   371.794,    36.548,    11.025,     0.000,
 37956.293,   113.731,   151.291,    13.450,     0.000,     0.000,     0.000,     0.250,    58.791,  1162.250,     1.000,    13.111,  -140.762,     0.000,   279.205,   371.755,    34.591,    13.621,     0.000,
 37956.334,   126.548,   151.293,    13.442,     0.000,     0.000,     0.000,     0.250,    58.793,  1162.250,     1.000,    13.107,  -154.343,     0.000,   276.597,   371.714,    41.420,    17.806,     0.000,
 37956.375,   129.250,   151.296,    13.436,     0.000,     0.000,    85.139,     0.250,    58.796,  1162.250,     1.000,    13.105,   -60.703,    80.320,   278.916,   371.681,    34.110,    14.147,     0.000,
 37956.417,   131.177,   151.299,    13.436,     0.000,     0.000,   193.290,     0.250,    58.799,  1162.250,     1.000,    13.105,    63.542,   182.349,   291.305,   371.682,    31.665,     6.765,     0.000,
 37956.459,    97.308,   151.302,    13.450,     0.000,     0.000,   291.223,     0.250,    58.802,  1162.250,     1.000,    13.109,   138.340,   274.738,   292.999,   371.754,    48.965,     8.678,     0.000,
 37956.501,    91.603,   151.305,    13.481,     0.000,     0.000,   351.307,     0.250,    58.805,  1162.250,     1.000,    13.114,   204.215,   331.422,   286.285,   371.911,    32.303,     9.278,     0.000,
 37956.542,    92.610,   151.308,    13.519,     0.000,     0.000,   365.536,     0.250,    58.808,  1162.250,     1.000,    13.122,   213.478,   344.845,   291.916,   372.108,    43.164,     8.011,     0.000,
 37956.584,    61.285,   151.311,    13.543,     0.000,     0.000,   338.567,     0.250,    58.811,  1162.250,     1.000,    13.130,   172.120,   319.403,   297.685,   372.236,    68.769,     3.963,     0.000,
 37956.625,    40.104,   151.313,    13.541,     0.000,     0.000,   265.968,     0.250,    58.813,  1162.250,     1.000,    13.128,   126.553,   250.913,   310.095,   372.230,    84.742,   -22.516,     0.000,
 37956.667,    58.226,   151.318,    13.537,     0.000,     0.000,   159.130,     0.250,    58.818,  1162.250,     1.000,    13.117,    85.011,   150.123,   321.422,   372.206,    29.420,   -15.092,     0.000,
 37956.709,    94.994,   151.321,    13.515,     0.000,     0.000,    50.911,     0.250,    58.821,  1162.250,     1.000,    13.110,   -72.774,    48.030,   297.939,   372.100,    46.590,     0.052,     0.000,
 37956.750,   123.845,   151.324,    13.481,     0.000,     0.000,     0.000,     0.250,    58.824,  1162.250,     1.000,    13.107,  -120.745,     0.000,   293.881,   371.918,    40.354,     2.354,     0.000,
 37956.792,   145.110,   151.327,    13.458,     0.000,     0.000,     0.000,     0.250,    58.827,  1162.250,     1.000,    13.110,  -124.745,     0.000,   290.206,   371.800,    38.834,     4.316,     0.000,
 37956.835,   150.781,   151.331,    13.447,     0.000,     0.000,     0.000,     0.250,    58.831,  1162.250,     1.000,    13.113,  -131.153,     0.000,   286.261,   371.739,    39.100,     6.574,     0.000,
 37956.877,   149.419,   151.334,    13.439,     0.000,     0.000,     0.000,     0.250,    58.834,  1162.250,     1.000,    13.113,  -135.465,     0.000,   282.384,   371.697,    37.320,     8.833,     0.000,
 37956.917,   131.926,   151.337,    13.430,     0.000,     0.000,     0.000,     0.250,    58.837,  1162.250,     1.000,    13.111,  -161.242,     0.000,   278.710,   371.652,    52.803,    15.496,     0.000,
 37956.959,    81.986,   151.340,    13.419,     0.000,     0.000,     0.000,     0.250,    58.840,  1162.250,     1.000,    13.103,  -202.657,     0.000,   275.576,   371.598,    80.253,    26.382,     0.000,
 37957.001,    50.927,   151.343,    13.407,     0.000,     0.000,     0.000,     0.250,    58.843,  1162.250,     1.000,    13.090,  -253.913,     0.000,   271.135,   371.533,   110.096,    43.420,     0.000,
 37957.042,    38.437,   151.345,    13.392,     0.000,     0.000,     0.000,     0.250,    58.845,  1162.250,     1.000,    13.068,  -282.521,     0.000,   270.809,   371.456,   129.801,    52.073,     0.000,
 37957.084,    39.818,   151.349,    13.376,     0.000,     0.000,     0.000,     0.250,    58.849,  1162.250,     1.000,    13.041,  -251.528,     0.000,   270.531,   371.373,   108.154,    42.531,     0.000,
 37957.126,    46.736,   151.353,    13.359,     0.000,     0.000,     0.000,     0.250,    58.853,  1162.250,     1.000,    13.015,  -227.566,     0.000,   270.277,   371.284,    90.880,    35.679,     0.000,
 37957.167,    68.566,   151.357,    13.344,     0.000,     0.000,     0.000,     0.250,    58.857,  1162.250,     1.000,    12.995,  -170.266,     0.000,   269.977,   371.204,    49.596,    19.443,     0.000,
 37957.208,    77.001,   151.359,    13.328,     0.000,     0.000,     0.000,     0.250,    58.859,  1162.250,     1.000,    12.983,  -239.055,     0.000,   263.756,   371.124,    89.379,    42.308,     0.000,
 37957.251,    71.181,   151.362,    13.311,     0.000,     0.000,     0.000,     0.250,    58.862,  1162.250,     1.000,    12.972,  -198.213,     0.000,   263.082,   371.037,    61.412,    28.846,     0.000,
 37957.292,    54.798,   151.364,    13.295,     0.000,     0.000,     0.000,     0.250,    58.864,  1162.250,     1.000,    12.959,  -276.717,     0.000,   262.964,   370.954,   114.988,    53.740,     0.000,
 37957.334,    48.068,   151.367,    13.279,     0.000,     0.000,     0.891,     0.250,    58.867,  1162.250,     1.000,    12.940,  -229.767,     0.841,   268.005,   370.868,    91.201,    36.544,     0.000,
 37957.375,    61.518,   151.370,    13.268,     0.000,     0.000,    97.288,     0.250,    58.870,  1162.250,     1.000,    12.924,   -70.208,    91.781,   276.970,   370.814,    53.543,    14.603,     0.000,
 37957.417,    89.666,   151.373,    13.269,     0.000,     0.000,   220.242,     0.250,    58.873,  1162.250,     1.000,    12.922,    76.553,   207.775,   283.905,   370.814,    38.757,     5.557,     0.000,
 37957.459,   105.707,   151.375,    13.307,     0.000,     0.000,   331.799,     0.250,    58.875,  1162.250,     1.000,    12.936,   223.667,   313.018,   300.442,   371.003,    24.933,    -6.143,     0.000,
 37957.501,    96.983,   151.378,    13.398,     0.000,     0.000,   403.584,     0.250,    58.878,  1162.250,     1.000,    12.961,   298.224,   380.739,   308.035,   371.471,    31.829,   -12.749,     0.000,
 37957.542,    82.179,   151.380,    13.490,     0.000,     0.000,   422.024,     0.250,    58.880,  1162.250,     1.000,    12.988,   322.961,   398.136,   313.701,   371.951,    33.546,   -16.621,     0.000,
 37957.584,    84.267,   151.382,    13.570,     0.000,     0.000,   349.367,     0.250,    58.882,  1162.250,     1.000,    13.013,   279.485,   329.591,   330.938,   372.366,    26.648,   -17.970,     0.000,
 37957.626,   101.999,   151.384,    13.614,     0.000,     0.000,   204.540,     0.250,    58.884,  1162.250,     1.000,    13.031,   156.800,   192.962,   349.816,   372.605,    33.622,   -20.248,     0.000,
 37957.668,   132.879,   151.386,    13.598,     0.000,     0.000,   119.415,     0.250,    58.886,  1162.250,     1.000,    13.041,    59.096,   112.655,   339.935,   372.527,    34.035,   -13.069,     0.000,
 37957.709,   220.180,   151.388,    13.543,     0.000,     0.000,    41.997,     0.250,    58.888,  1162.250,     1.000,    13.046,   -34.317,    39.620,   326.795,   372.260,    35.900,    -7.429,     0.000,
 37957.751,   258.729,   151.390,    13.455,     0.000,     0.000,     0.000,     0.250,    58.890,  1162.250,     1.000,    13.047,   -91.548,     0.000,   315.960,   371.813,    39.210,    -3.514,     0.000,
 37957.792,   192.148,   151.392,    13.396,     0.000,     0.000,     0.000,     0.250,    58.892,  1162.250,     1.000,    13.048,   -96.043,     0.000,   309.189,   371.489,    34.036,    -0.293,     0.000,
 37957.835,   162.600,   151.393,    13.350,     0.000,     0.000,     0.000,     0.250,    58.893,  1162.250,     1.000,    13.048,  -108.584,     0.000,   303.900,   371.246,    39.106,     2.133,     0.000,
 37957.877,   132.128,   151.395,    13.328,     0.000,     0.000,     0.000,     0.250,    58.895,  1162.250,     1.000,    13.049,  -127.932,     0.000,   298.684,   371.127,    49.619,     5.870,     0.000,
 37957.917,   112.084,   151.396,    13.314,     0.000,     0.000,     0.000,     0.250,    58.896,  1162.250,     1.000,    13.046,  -155.600,     0.000,   287.719,   371.051,    57.308,    14.960,     0.000,
 37957.959,    80.278,   151.397,    13.302,     0.000,     0.000,     0.000,     0.250,    58.897,  1162.250,     1.000,    13.040,  -185.251,     0.000,   285.658,   370.987,    77.881,    22.041,     0.000,
 37958.001,    55.598,   151.398,    13.290,     0.000,     0.000,     0.000,     0.250,    58.898,  1162.250,     1.000,    13.028,  -205.980,     0.000,   280.830,   370.928,    86.556,    29.326,     0.000,
 37958.042,    59.471,   151.399,    13.281,     0.000,     0.000,     0.000,     0.250,    58.899,  1162.250,     1.000,    13.010,  -174.178,     0.000,   282.924,   370.878,    66.361,    19.864,     0.000,
 37958.084,    55.724,   151.400,    13.271,     0.000,     0.000,     0.000,     0.250,    58.900,  1162.250,     1.000,    12.989,  -204.970,     0.000,   278.363,   370.828,    83.021,    29.485,     0.000,
 37958.126,    51.938,   151.401,    13.261,     0.000,     0.000,     0.000,     0.250,    58.901,  1162.250,     1.000,    12.965,  -215.126,     0.000,   274.779,   370.775,    85.562,    33.569,     0.000,
 37958.167,    46.514,   151.402,    13.250,     0.000,     0.000,     0.000,     0.250,    58.902,  1162.250,     1.000,    12.938,  -255.142,     0.000,   270.560,   370.717,   108.656,    46.328,     0.000,
 37958.209,    67.130,   151.404,    13.240,     0.000,     0.000,     0.000,     0.250,    58.904,  1162.250,     1.000,    12.912,  -153.256,     0.000,   272.336,   370.666,    39.302,    15.624,     0.000,
 37958.251,   100.937,   151.405,    13.231,     0.000,     0.000,     0.000,     0.250,    58.905,  1162.250,     1.000,    12.894,  -193.391,     0.000,   265.200,   370.621,    59.595,    28.374,     0.000,
 37958.292,    96.293,   151.406,    13.221,     0.000,     0.000,     0.000,     0.250,    58.906,  1162.250,     1.000,    12.883,  -192.597,     0.000,   264.509,   370.569,    58.366,    28.171,     0.000,
 37958.334,    92.127,   151.407,    13.211,     0.000,     0.000,     0.000,     0.250,    58.907,  1162.250,     1.000,    12.878,  -178.198,     0.000,   269.044,   370.519,    53.926,    22.797,     0.000,
 37958.375,   101.494,   151.409,    13.205,     0.000,     0.000,    92.489,     0.250,    58.909,  1162.250,     1.000,    12.877,   -49.180,    87.254,   277.455,   370.488,    33.750,     9.651,     0.000,
 37958.418,   119.127,   151.410,    13.208,     0.000,     0.000,   217.908,     0.250,    58.910,  1162.250,     1.000,    12.884,    91.741,   205.573,   287.096,   370.499,    28.133,     2.296,     0.000,
 37958.460,   124.515,   151.411,    13.255,     0.000,     0.000,   331.312,     0.250,    58.911,  1162.250,     1.000,    12.898,   233.860,   312.559,   303.688,   370.730,    19.217,    -7.561,     0.000,
 37958.501,   122.838,   151.412,    13.356,     0.000,     0.000,   405.782,     0.250,    58.912,  1162.250,     1.000,    12.917,   311.802,   382.813,   310.753,   371.248,    21.952,   -11.435,     0.000,
 37958.543,   104.373,   151.413,    13.462,     0.000,     0.000,   426.558,     0.250,    58.913,  1162.250,     1.000,    12.937,   343.992,   402.413,   319.171,   371.802,    29.712,   -23.921,     0.000,
 37958.584,    92.537,   151.414,    13.535,     0.000,     0.000,   360.985,     0.250,    58.914,  1162.250,     1.000,    12.954,   288.810,   340.552,   326.611,   372.188,    23.778,   -17.613,     0.000,
 37958.626,   108.107,   151.415,    13.572,     0.000,     0.000,   264.104,     0.250,    58.915,  1162.250,     1.000,    12.967,   193.352,   249.155,   327.315,   372.390,    29.762,   -19.034,     0.000,
 37958.667,   123.777,   151.416,    13.549,     0.000,     0.000,   159.438,     0.250,    58.916,  1162.250,     1.000,    12.973,    87.827,   150.413,   323.450,   372.277,    31.289,   -17.530,     0.000,
 37958.710,   165.918,   151.417,    13.479,     0.000,     0.000,    50.566,     0.250,    58.917,  1162.250,     1.000,    12.974,   -37.613,    47.704,   308.894,   371.927,    28.765,    -6.482,     0.000,
 37958.751,   235.238,   151.418,    13.389,     0.000,     0.000,     0.000,     0.250,    58.918,  1162.250,     1.000,    12.972,   -92.904,     0.000,   302.415,   371.468,    26.549,    -2.698,     0.000,
 37958.795,   275.203,   151.419,    13.330,     0.000,     0.000,     0.000,     0.250,    58.919,  1162.250,     1.000,    12.970,   -94.948,     0.000,   300.353,   371.153,    26.254,    -2.107,     0.000,
 37958.834,   214.356,   151.420,    13.286,     0.000,     0.000,     0.000,     0.250,    58.920,  1162.250,     1.000,    12.969,  -103.630,     0.000,   294.628,   370.913,    26.337,     1.008,     0.000,
 37958.875,    99.285,   151.420,    13.255,     0.000,     0.000,     0.000,     0.250,    58.920,  1162.250,     1.000,    12.966,  -168.204,     0.000,   286.971,   370.750,    71.077,    13.347,     0.000,
 37958.917,    77.940,   151.422,    13.237,     0.000,     0.000,     0.000,     0.250,    58.922,  1162.250,     1.000,    12.956,  -124.188,     0.000,   285.596,   370.652,    32.502,     6.630,     0.000,
 37958.960,   114.319,   151.422,    13.227,     0.000,     0.000,     0.000,     0.250,    58.922,  1162.250,     1.000,    12.947,  -145.526,     0.000,   280.234,   370.600,    42.518,    12.643,     0.000,
 37959.001,    75.130,   151.423,    13.217,     0.000,     0.000,     0.000,     0.250,    58.923,  1162.250,     1.000,    12.937,  -199.217,     0.000,   275.030,   370.550,    75.023,    28.674,     0.000,
 37959.042,    68.537,   151.424,    13.209,     0.000,     0.000,     0.000,     0.250,    58.924,  1162.250,     1.000,    12.925,  -154.733,     0.000,   277.744,   370.508,    46.106,    15.862,     0.000,
 37959.084,    60.475,   151.424,    13.201,     0.000,     0.000,     0.000,     0.250,    58.924,  1162.250,     1.000,    12.912,  -209.467,     0.000,   271.159,   370.465,    76.637,    33.524,     0.000,
 37959.125,    50.904,   151.426,    13.191,     0.000,     0.000,     0.000,     0.250,    58.926,  1162.250,     1.000,    12.894,  -210.858,     0.000,   270.928,   370.414,    77.935,    33.436,     0.000,
 37959.167,    50.235,   151.427,    13.181,     0.000,     0.000,     0.000,     0.250,    58.927,  1162.250,     1.000,    12.871,  -211.067,     0.000,   270.614,   370.362,    77.973,    33.346,     0.000,
 37959.209,    61.563,   151.428,    13.172,     0.000,     0.000,     0.000,     0.250,    58.928,  1162.250,     1.000,    12.848,  -172.668,     0.000,   270.335,   370.313,    50.604,    22.086,     0.000,
 37959.251,    71.634,   151.429,    13.162,     0.000,     0.000,     0.000,     0.250,    58.929,  1162.250,     1.000,    12.827,  -199.577,     0.000,   266.883,   370.263,    65.457,    30.741,     0.000,
 37959.292,    57.271,   151.430,    13.150,     0.000,     0.000,     0.000,     0.250,    58.930,  1162.250,     1.000,    12.809,  -234.942,     0.000,   263.630,   370.202,    85.672,    42.698,     0.000,
 37959.334,    51.130,   151.431,    13.138,     0.000,     0.000,     0.000,     0.250,    58.931,  1162.250,     1.000,    12.792,  -212.829,     0.000,   268.658,   370.138,    77.053,    34.296,     0.000,
 37959.376,    64.621,   151.433,    13.130,     0.000,     0.000,    93.188,     0.250,    58.933,  1162.250,     1.000,    12.781,   -51.603,    87.913,   277.682,   370.097,    35.791,    11.310,     0.000,
 37959.417,    95.911,   151.435,    13.132,     0.000,     0.000,   213.972,     0.250,    58.935,  1162.250,     1.000,    12.785,    94.040,   201.860,   287.689,   370.108,    23.392,     2.010,     0.000,
 37959.459,   110.336,   151.436,    13.186,     0.000,     0.000,   323.456,     0.250,    58.936,  1162.250,     1.000,    12.801,   248.933,   305.147,   311.485,   370.374,    10.259,   -12.934,     0.000,
 37959.501,    91.147,   151.437,    13.290,     0.000,     0.000,   394.432,     0.250,    58.937,  1162.250,     1.000,    12.824,   325.745,   372.105,   319.627,   370.913,    21.079,   -26.004,     0.000,
 37959.542,    78.728,   151.439,    13.389,     0.000,     0.000,   413.379,     0.250,    58.939,  1162.250,     1.000,    12.847,   342.899,   389.980,   322.371,   371.428,    15.728,   -17.702,     0.000,
 37959.584,    80.593,   151.440,    13.472,     0.000,     0.000,   359.046,     0.250,    58.940,  1162.250,     1.000,    12.868,   297.657,   338.722,   329.681,   371.864,    26.304,   -27.422,     0.000,
 37959.626,    72.350,   151.442,    13.494,     0.000,     0.000,   248.425,     0.250,    58.942,  1162.250,     1.000,    12.883,   208.759,   234.364,   341.155,   371.984,    28.788,   -34.013,     0.000,
 37959.667,    90.309,   151.443,    13.470,     0.000,     0.000,   147.136,     0.250,    58.943,  1162.250,     1.000,    12.891,    88.127,   138.807,   331.834,   371.864,    31.998,   -21.349,     0.000,
 37959.709,   151.486,   151.445,    13.408,     0.000,     0.000,    47.896,     0.250,    58.945,  1162.250,     1.000,    12.894,   -27.850,    45.185,   316.277,   371.551,    25.732,    -7.971,     0.000,
 37959.751,   224.177,   151.447,    13.324,     0.000,     0.000,     0.000,     0.250,    58.947,  1162.250,     1.000,    12.895,   -85.449,     0.000,   312.166,   371.129,    35.462,    -8.976,     0.000,
 37959.793,   211.681,   151.449,    13.257,     0.000,     0.000,     0.000,     0.250,    58.949,  1162.250,     1.000,    12.896,   -87.946,     0.000,   305.384,   370.771,    25.903,    -3.344,     0.000,
 37959.834,   233.183,   151.450,    13.208,     0.000,     0.000,     0.000,     0.250,    58.950,  1162.250,     1.000,    12.898,  -109.461,     0.000,   297.708,   370.518,    35.650,     1.001,     0.000,
 37959.876,   111.833,   151.452,    13.175,     0.000,     0.000,     0.000,     0.250,    58.952,  1162.250,     1.000,    12.897,  -135.227,     0.000,   292.755,   370.335,    51.507,     6.141,     0.000,
 37959.917,    48.904,   151.452,    13.157,     0.000,     0.000,     0.000,     0.250,    58.952,  1162.250,     1.000,    12.890,  -192.617,     0.000,   288.774,   370.237,    92.934,    18.219,     0.000,
 37959.959,    36.520,   151.454,    13.143,     0.000,     0.000,     0.000,     0.250,    58.954,  1162.250,     1.000,    12.870,  -209.035,     0.000,   285.511,   370.166,    99.096,    25.283,     0.000,
 37960.000,    41.395,   151.457,    13.132,     0.000,     0.000,     0.000,     0.250,    58.957,  1162.250,     1.000,    12.841,  -182.371,     0.000,   280.951,   370.106,    70.294,    22.922,     0.000,
 37960.042,    55.784,   151.459,    13.121,     0.000,     0.000,     0.000,     0.250,    58.959,  1162.250,     1.000,    12.814,  -176.466,     0.000,   277.209,   370.052,    60.689,    22.934,     0.000,
